ZIP_CODE,POPULATION
30329,28539.0
30331,54094.0
30332,2970.0
30334,1.0
30336,971.0
30337,11505.0
30338,33617.0
30339,18304.0
30340,29394.0
30341,31793.0
30342,29879.0
30344,31776.0
30345,23129.0
30346,4696.0
30349,67602.0
30350,34740.0
30354,14857.0
30360,14536.0
30363,2680.0
30401,13500.0
30410,2168.0
30411,4371.0
30412,80.0
30413,1575.0
30415,6780.0
30417,11090.0
30420,1460.0
30421,3381.0
30423,120.0
30425,1198.0
30426,1100.0
30427,12864.0
30428,2766.0
30429,205.0
30434,5728.0
30436,11961.0
30438,74.0
30439,10877.0
30441,1663.0
30442,7698.0
30445,3285.0
30446,1357.0
30448,81.0
30449,119.0
30450,2583.0
30451,33.0
30452,1567.0
30453,9703.0
30454,538.0
30455,597.0
30456,2119.0
30457,6424.0
30458,41139.0
30460,427.0
30461,13390.0
30464,78.0
30467,12600.0
30470,517.0
30471,4702.0
30473,2972.0
30474,16594.0
30475,52.0
30477,3070.0
30501,28048.0
30504,22463.0
30506,41667.0
30507,28399.0
30510,8291.0
30511,3186.0
30512,19490.0
30513,11172.0
30516,2054.0
30517,11963.0
30518,45211.0
30519,39812.0
30520,4426.0
30521,4944.0
30522,1092.0
30523,12904.0
30525,7364.0
30527,4043.0
30528,22679.0
30529,10920.0
30530,6752.0
30531,11279.0
30533,25296.0
30534,26685.0
30535,7042.0
30536,8363.0
30537,1249.0
30538,2854.0
30540,17297.0
30541,1603.0
30542,31946.0
30543,4487.0
30545,936.0
30546,6496.0
30547,3268.0
30548,15870.0
30549,22500.0
30552,1697.0
30553,7232.0
30554,8535.0
30555,2061.0
30557,4975.0
30558,5456.0
30559,4333.0
30560,4599.0
30562,1128.0
30563,5373.0
30564,4463.0
30565,4758.0
30566,7906.0
30567,2981.0
30568,1877.0
30571,3682.0
30572,1260.0
30573,163.0
30575,1375.0
30576,2521.0
30577,22230.0
30581,73.0
30582,4567.0
30601,20835.0
30602,2409.0
30605,39952.0
30606,40225.0
30607,10895.0
30609,1956.0
30619,1440.0
30620,12486.0
30621,5109.0
30622,10344.0
30623,154.0
30624,2611.0
30625,2438.0
30627,2273.0
30628,6556.0
30629,4531.0
30630,2438.0
30631,1767.0
30633,8474.0
30634,2281.0
30635,16109.0
30641,1810.0
30642,11001.0
30643,16382.0
30646,6946.0
30648,2988.0
30650,11708.0
30655,24136.0
30656,15133.0
30660,1191.0
30662,8537.0
30663,3032.0
30664,38.0
30665,80.0
30666,8659.0
30667,1035.0
30668,1924.0
30669,3313.0
30673,7897.0
30677,17065.0
30678,1294.0
30680,37837.0
30683,6749.0
30701,40053.0
30705,33566.0
30707,16483.0
30708,293.0
30710,6661.0
30711,3569.0
30720,26895.0
30721,53601.0
30725,4647.0
30726,56.0
30728,19612.0
30730,1993.0
30731,2428.0
30733,2080.0
30734,3466.0
30735,6153.0
30736,41029.0
30738,3799.0
30739,5571.0
30740,8600.0
30741,29290.0
30742,7460.0
30746,1223.0
30747,16859.0
30750,4125.0
30751,91.0
30752,9800.0
30753,6697.0
30755,9590.0
30756,74.0
30757,1787.0
30802,6321.0
30803,741.0
30805,2734.0
30807,92.0
30808,4615.0
30809,38168.0
30810,2138.0
30812,363.0
30813,30415.0
30814,8150.0
30815,39640.0
30816,2109.0
30817,7676.0
30818,555.0
30820,1205.0
30821,882.0
30822,526.0
30823,1800.0
30824,17201.0
30828,4368.0
30830,13966.0
30833,4043.0
30901,16445.0
30903,585.0
30904,25666.0
30905,8955.0
30906,57748.0
30907,50913.0
30909,41585.0
30912,296.0
31001,4816.0
31002,2910.0
31003,112.0
31005,15102.0
31006,4923.0
31007,1117.0
31008,18453.0
31009,1477.0
31011,923.0
31012,2683.0
31014,13756.0
31015,21938.0
31016,1517.0
31017,1985.0
31018,2837.0
31019,2318.0
31020,2541.0
31021,28549.0
31022,1424.0
31023,15383.0
31024,20039.0
31025,1226.0
31027,10012.0
31028,5912.0
31029,16287.0
31030,18977.0
31031,6576.0
31032,13993.0
31033,2660.0
31035,1364.0
31036,12998.0
31037,4313.0
31038,761.0
31039,74.0
31041,988.0
31042,1841.0
31044,2911.0
31045,73.0
31046,3343.0
31047,11193.0
31049,1806.0
31050,965.0
31051,187.0
31052,8652.0
31054,1671.0
31055,8245.0
31057,2182.0
31058,2123.0
31060,1915.0
31061,43755.0
31062,495.0
31063,5666.0
31064,9450.0
31065,1118.0
31066,1147.0
31067,222.0
31068,5425.0
31069,18948.0
31070,998.0
31071,1199.0
31072,1326.0
31075,2496.0
31076,3064.0
31077,1275.0
31078,3566.0
31079,2398.0
31081,251.0
31082,10408.0
31083,362.0
31084,129.0
31085,1043.0
31087,9656.0
31088,50163.0
31089,4838.0
31090,1038.0
31091,5189.0
31092,7420.0
31093,28087.0
31094,1114.0
31096,7395.0
31097,1302.0
31098,2888.0
31201,8761.0
31204,31482.0
31206,29072.0
31207,974.0
31210,30968.0
31211,16282.0
31213,0.0
31216,16109.0
31217,18408.0
31220,13839.0
31301,4591.0
31302,7853.0
31303,1999.0
31304,132.0
31305,5989.0
31307,998.0
31308,7305.0
31309,1210.0
31312,16443.0
31313,40302.0
31314,1931.0
31315,7488.0
31316,9749.0
31318,341.0
31320,8794.0
31321,6326.0
31322,21137.0
31323,1762.0
31324,20495.0
31326,19269.0
31327,195.0
31328,3306.0
31329,9034.0
31331,7856.0
31401,21696.0
31404,31024.0
31405,37207.0
31406,33965.0
31407,7244.0
31408,9952.0
31409,652.0
31410,23654.0
31411,8384.0
31415,12091.0
31419,50954.0
31501,15576.0
31503,21116.0
31510,9848.0
31512,2248.0
31513,16084.0
31516,14735.0
31518,704.0
31519,3569.0
31520,22336.0
31522,14447.0
31523,13229.0
31524,0.0
31525,28247.0
31527,805.0
31532,727.0
31533,17494.0
31535,11264.0
31537,10097.0
31539,14468.0
31542,2811.0
31543,4796.0
31544,994.0
31545,16133.0
31546,8095.0
31547,1293.0
31548,20020.0
31549,2239.0
31550,780.0
31551,1020.0
31552,932.0
31553,5237.0
31554,7076.0
31555,2868.0
31556,67.0
31557,3043.0
31558,20373.0
31560,2842.0
31561,298.0
31562,2177.0
31563,1324.0
31565,1841.0
31566,3471.0
31567,782.0
31568,1273.0
31569,5580.0
31601,32730.0
31602,34702.0
31605,20188.0
31606,3861.0
31620,10690.0
31622,2178.0
31623,120.0
31624,1273.0
31625,1171.0
31626,3463.0
31627,239.0
31629,902.0
31630,419.0
31631,559.0
31632,10295.0
31634,5844.0
31635,6560.0
31636,9539.0
31637,2848.0
31638,1045.0
31639,10537.0
31641,1831.0
31642,4898.0
31643,8709.0
31645,5147.0
31647,3535.0
31648,1040.0
31649,1056.0
31650,3311.0
31698,2223.0
31699,621.0
31701,20552.0
31705,35565.0
31707,25299.0
31709,16019.0
31711,867.0
31712,1263.0
31714,6474.0
31716,2896.0
31719,10977.0
31720,455.0
31721,20095.0
31722,494.0
31730,9682.0
31733,1580.0
31735,817.0
31738,2102.0
31743,630.0
31744,3202.0
31747,281.0
31749,2783.0
31750,18687.0
31756,966.0
31757,10451.0
31763,23304.0
31764,1296.0
31765,2647.0
31768,23617.0
31771,5666.0
31772,482.0
31773,3729.0
31774,6714.0
31775,2979.0
31778,2562.0
31779,9927.0
31780,2285.0
31781,1752.0
31783,1107.0
31784,781.0
31787,1488.0
31788,10602.0
31789,1236.0
31790,2078.0
31791,12354.0
31792,23835.0
31793,9043.0
31794,27153.0
31795,2010.0
31796,1112.0
31798,983.0
31801,3008.0
31803,5662.0
31804,5934.0
31805,3191.0
31806,4962.0
31807,2483.0
31808,6679.0
31810,225.0
31811,5103.0
31812,565.0
31814,272.0
31815,3675.0
31816,6091.0
31820,8473.0
31821,250.0
31822,5429.0
31823,754.0
31824,1838.0
31825,2312.0
31826,2350.0
31827,2134.0
31829,1370.0
31830,2191.0
31831,3095.0
31832,217.0
31833,6900.0
31836,1154.0
31901,8638.0
31903,20128.0
31904,32871.0
31905,9.0
31905,16035.0
31906,21757.0
31907,55332.0
31909,35177.0
32003,27126.0
32008,5309.0
32009,3325.0
32011,13854.0
32024,18733.0
32025,22380.0
32026,1959.0
32033,4118.0
32034,31008.0
32038,9228.0
32040,7604.0
32043,24632.0
32044,2060.0
32046,9410.0
32052,9223.0
32053,3869.0
32054,12307.0
32055,16570.0
32058,4416.0
32059,2377.0
32060,21363.0
32061,283.0
32062,2449.0
32063,13429.0
32064,6860.0
32065,32770.0
32066,7312.0
32068,50815.0
32071,3671.0
32072,324.0
32073,38920.0
32079,433.0
32080,20165.0
32081,4524.0
32082,28996.0
32083,4690.0
32084,29729.0
32086,24546.0
32087,5518.0
32091,15472.0
32092,28242.0
32094,2724.0
32095,7302.0
32096,2635.0
32097,15616.0
32102,2565.0
32110,7600.0
32112,7713.0
32113,6627.0
32114,32084.0
32117,24170.0
32118,16961.0
32119,20189.0
32124,5986.0
32127,29413.0
32128,16910.0
32129,20104.0
32130,5474.0
32131,4701.0
32132,7265.0
32133,137.0
32134,8084.0
32136,7080.0
32137,37821.0
32139,1129.0
32140,1741.0
32141,17603.0
32145,5456.0
32147,593.0
32148,11201.0
32157,407.0
32159,28867.0
32162,45180.0
32164,41616.0
32168,23642.0
32169,9816.0
32174,47552.0
32176,14339.0
32177,27132.0
32179,8156.0
32180,4218.0
32181,2551.0
32187,1713.0
32189,5807.0
32190,1170.0
32193,825.0
32195,3328.0
32202,7915.0
32204,6906.0
32205,28225.0
32206,17669.0
32207,33306.0
32208,30879.0
32209,34305.0
32210,59080.0
32211,30501.0
32212,1959.0
32216,34876.0
32217,18817.0
32218,53473.0
32219,11886.0
32220,12946.0
32221,27918.0
32222,8691.0
32223,23980.0
32224,38934.0
32225,52485.0
32226,15761.0
32227,2149.0
32228,314.0
32233,23673.0
32234,6606.0
32244,57369.0
32246,48789.0
32250,25356.0
32254,13570.0
32256,38483.0
32257,36430.0
32258,26759.0
32259,36917.0
32266,7037.0
32277,29517.0
32301,29321.0
32303,47359.0
32304,46145.0
32305,20073.0
32308,21586.0
32309,30159.0
32310,17402.0
32311,17493.0
32312,31869.0
32317,14067.0
32320,3858.0
32321,6460.0
32322,4007.0
32323,217.0
32324,5445.0
32327,26953.0
32328,3149.0
32330,804.0
32331,4242.0
32332,1642.0
32333,11330.0
32334,1904.0
32336,1391.0
32340,11808.0
32343,3044.0
32344,13193.0
32346,1693.0
32347,8057.0
32348,12442.0
32350,1417.0
32351,17486.0
32352,6638.0
32355,312.0
32356,129.0
32358,2145.0
32359,1721.0
32361,252.0
32399,2.0
32401,22647.0
32403,2995.0
32404,38425.0
32405,29980.0
32407,9347.0
32408,15352.0
32409,8691.0
32410,740.0
32413,13128.0
32420,2144.0
32421,4497.0
32423,1264.0
32424,7994.0
32425,14268.0
32426,942.0
32427,1475.0
32428,17412.0
32430,1199.0
32431,4983.0
32432,89.0
32433,16025.0
32435,6651.0
32437,679.0
32438,4060.0
32439,7715.0
32440,7563.0
32442,3699.0
32443,2921.0
32444,18985.0
32445,2644.0
32446,11075.0
32447,78.0
32448,8684.0
32449,478.0
32455,4736.0
32456,6966.0
32459,11457.0
32460,5856.0
32461,13.0
32462,3412.0
32463,114.0
32464,3994.0
32465,9232.0
32466,5641.0
32501,11730.0
32502,3298.0
32503,32011.0
32504,21441.0
32505,28213.0
32506,33846.0
32507,28996.0
32508,5852.0
32509,660.0
32511,1145.0
32514,37399.0
32526,36297.0
32530,38.0
32531,5296.0
32533,26493.0
32534,14029.0
32535,6326.0
32536,19709.0
32539,25079.0
32541,15565.0
32542,3457.0
32544,1818.0
32547,32485.0
32548,19343.0
32550,5867.0
32561,7899.0
32563,22406.0
32564,2881.0
32565,5719.0
32566,33671.0
32567,3510.0
32568,3122.0
32569,11235.0
32570,28817.0
32571,28881.0
32577,4625.0
32578,30108.0
32579,9997.0
32580,3662.0
32583,25586.0
32601,18585.0
32603,6741.0
32605,22925.0
32606,21833.0
32607,29750.0
32608,45842.0
32609,18756.0
32612,5458.0
32615,14295.0
32616,872.0
32617,4109.0
32618,7732.0
32619,4730.0
32621,5584.0
32622,1294.0
32625,1838.0
32626,8133.0
32628,4850.0
32631,291.0
32639,397.0
32640,10510.0
32641,14291.0
32643,10936.0
32648,437.0
32653,12844.0
32656,14014.0
32658,308.0
32664,510.0
32666,5916.0
32667,3794.0
32668,5082.0
32669,11623.0
32680,10223.0
32681,136.0
32683,151.0
32686,5003.0
32692,295.0
32693,12154.0
32694,2142.0
32696,12071.0
32697,253.0
32701,21577.0
32702,2705.0
32703,46207.0
32707,35335.0
32708,42012.0
32709,2566.0
32712,41769.0
32713,19491.0
32714,34862.0
32720,29700.0
32724,31826.0
32725,44905.0
32726,20029.0
32730,5354.0
32732,5589.0
32735,3903.0
32736,9736.0
32738,43830.0
32744,3588.0
32746,40571.0
32750,22713.0
32751,19928.0
32754,11313.0
32757,23746.0
32759,2871.0
32763,21263.0
32764,3120.0
32765,56349.0
32766,15698.0
32767,2622.0
32771,49481.0
32773,28787.0
32776,10262.0
32778,18617.0
32779,27556.0
32780,34628.0
32784,11432.0
32789,24557.0
32792,46914.0
32796,20139.0
32798,2550.0
32801,12050.0
32803,19020.0
32804,17312.0
32805,21810.0
32806,24820.0
32807,31465.0
32808,46334.0
32809,26773.0
32810,32210.0
32811,35825.0
32812,32844.0
32814,6151.0
32817,35105.0
32818,43911.0
32819,24976.0
32820,7974.0
32821,21423.0
32822,53029.0
32824,37401.0
32825,53024.0
32826,29347.0
32827,6362.0
32828,57881.0
32829,17822.0
32830,26.0
32831,2542.0
32832,13787.0
32833,9241.0
32835,39633.0
32836,16647.0
32837,51219.0
32839,50279.0
32901,24521.0
32903,12869.0
32904,26710.0
32905,22084.0
32907,41870.0
32908,10892.0
32909,30120.0
32920,9848.0
32922,14916.0
32925,1222.0
32926,22752.0
32927,28092.0
32931,13567.0
32934,17338.0
32935,39082.0
32937,24969.0
32940,31999.0
32948,6773.0
32949,2248.0
32950,3982.0
32951,10673.0
32952,19881.0
32953,22754.0
32955,36374.0
32958,25366.0
32960,20037.0
32962,22716.0
32963,14911.0
32966,15626.0
32967,19518.0
32968,12830.0
32970,303.0
32976,9079.0
33001,315.0
33004,15588.0
33009,39341.0
33010,46187.0
33012,72248.0
33013,33852.0
33014,40654.0
33015,63544.0
33016,45342.0
33018,46117.0
33019,15107.0
33020,41329.0
33021,45921.0
33023,63576.0
33024,63916.0
33025,59039.0
33026,28498.0
33027,57663.0
33028,26696.0
33029,45235.0
33030,34110.0
33031,5859.0
33032,34088.0
33033,49028.0
33034,18613.0
33035,13497.0
33036,3035.0
33037,11612.0
33039,122.0
33040,32891.0
33042,5829.0
33043,4313.0
33050,8922.0
33051,796.0
33054,29061.0
33055,43194.0
33056,35059.0
33060,32154.0
33062,23948.0
33063,51019.0
33064,52969.0
33065,51921.0
33066,15760.0
33067,26458.0
33068,49824.0
33069,25700.0
33070,5344.0
33071,36964.0
33073,29168.0
33076,29751.0
33101,0.0
33109,594.0
33122,1.0
33125,52677.0
33126,46867.0
33127,28909.0
33128,7562.0
33129,13833.0
33130,26108.0
33131,14917.0
33132,11165.0
33133,31926.0
33134,37456.0
33135,36066.0
33136,13791.0
33137,19410.0
33138,27571.0
33139,38613.0
33140,21210.0
33141,35249.0
33142,52606.0
33143,31407.0
33144,26903.0
33145,29758.0
33146,14995.0
33147,46933.0
33149,12389.0
33150,27811.0
33154,13971.0
33155,43788.0
33156,31315.0
33157,63226.0
33158,6694.0
33160,40053.0
33161,53710.0
33162,43539.0
33165,56149.0
33166,23038.0
33167,18846.0
33168,25792.0
33169,39353.0
33170,12253.0
33172,37664.0
33173,33141.0
33174,32524.0
33175,53206.0
33176,50170.0
33177,53191.0
33178,39489.0
33179,41332.0
33180,30840.0
33181,18413.0
33182,16929.0
33183,35949.0
33184,21075.0
33185,27189.0
33186,67137.0
33187,16315.0
33189,23828.0
33190,11593.0
33193,46044.0
33194,7742.0
33196,43620.0
33301,14586.0
33304,17724.0
33305,11927.0
33306,3397.0
33308,28217.0
33309,33705.0
33311,63786.0
33312,49343.0
33313,56039.0
33314,21885.0
33315,12153.0
33316,10044.0
33317,35372.0
33319,44420.0
33321,44327.0
33322,37858.0
33323,18929.0
33324,42847.0
33325,27570.0
33326,31257.0
33327,22658.0
33328,27415.0
33330,14107.0
33331,23204.0
33332,11199.0
33334,28749.0
33351,32890.0
33401,24879.0
33403,12042.0
33404,27489.0
33405,19155.0
33406,26312.0
33407,29659.0
33408,16921.0
33409,29140.0
33410,32570.0
33411,65245.0
33412,14414.0
33413,15162.0
33414,53718.0
33415,44963.0
33417,29156.0
33418,36017.0
33426,20082.0
33428,38548.0
33430,21427.0
33431,18290.0
33432,18715.0
33433,41722.0
33434,19260.0
33435,32104.0
33436,41896.0
33437,35938.0
33438,459.0
33440,19743.0
33441,26838.0
33442,28075.0
33444,20221.0
33445,29754.0
33446,22088.0
33449,10817.0
33455,19980.0
33458,49396.0
33460,30790.0
33461,40748.0
33462,30879.0
33463,53766.0
33467,48808.0
33469,14449.0
33470,26551.0
33471,6818.0
33472,19100.0
33473,6265.0
33476,7669.0
33477,13074.0
33478,12704.0
33480,9549.0
33483,12093.0
33484,23443.0
33486,21720.0
33487,16421.0
33493,4926.0
33496,20969.0
33498,14557.0
33503,108.0
33510,27610.0
33511,52003.0
33513,12086.0
33514,1811.0
33521,599.0
33523,18313.0
33525,18439.0
33527,15203.0
33534,12839.0
33538,4789.0
33540,8752.0
33541,19759.0
33542,20824.0
33543,21898.0
33544,22800.0
33545,13996.0
33547,19813.0
33548,5807.0
33549,16132.0
33556,22015.0
33558,20064.0
33559,15427.0
33563,25488.0
33565,17975.0
33566,19522.0
33567,11505.0
33569,23074.0
33570,20758.0
33572,14117.0
33573,19172.0
33576,3784.0
33578,36693.0
33579,25723.0
33584,25392.0
33585,1058.0
33592,10091.0
33594,32677.0
33596,29283.0
33597,8026.0
33598,13665.0
33602,11515.0
33603,19100.0
33604,35485.0
33605,17073.0
33606,17746.0
33607,23541.0
33609,15999.0
33610,39222.0
33611,29478.0
33612,44601.0
33613,31990.0
33614,46449.0
33615,43453.0
33616,13560.0
33617,41443.0
33618,25570.0
33619,34581.0
33620,5158.0
33621,1643.0
33624,37457.0
33625,24645.0
33626,27557.0
33629,23638.0
33634,20225.0
33635,15741.0
33637,15351.0
33647,55034.0
33701,15014.0
33702,29664.0
33703,23680.0
33704,16098.0
33705,26435.0
33706,15901.0
33707,24599.0
33708,15447.0
33709,26023.0
33710,32780.0
33711,19162.0
33712,25066.0
33713,29812.0
33714,18531.0
33715,7407.0
33716,15424.0
33744,148.0
33755,26146.0
33756,31275.0
33759,17820.0
33760,15133.0
33761,18167.0
33762,8499.0
33763,17887.0
33764,24045.0
33765,13275.0
33767,8007.0
33770,25281.0
33771,29839.0
33772,22981.0
33773,16826.0
33774,17712.0
33776,12402.0
33777,17140.0
33778,14263.0
33781,25922.0
33782,20850.0
33785,5533.0
33786,1669.0
33801,33741.0
33803,27094.0
33805,23153.0
33809,28929.0
33810,44254.0
33811,20980.0
33812,13166.0
33813,31698.0
33815,14267.0
33823,28874.0
33825,24942.0
33827,3036.0
33830,27542.0
33834,7448.0
33837,20234.0
33838,3515.0
33839,2756.0
33841,8722.0
33843,11093.0
33844,33804.0
33847,227.0
33848,851.0
33849,856.0
33850,7519.0
33851,907.0
33852,21790.0
33853,11161.0
33854,194.0
33855,43.0
33856,487.0
33857,1728.0
33859,10582.0
33860,22886.0
33865,786.0
33867,106.0
33868,11720.0
33870,20601.0
33872,14158.0
33873,14742.0
33875,11108.0
33876,4968.0
33877,276.0
33880,37798.0
33881,29345.0
33884,28763.0
33890,5060.0
33896,6633.0
33897,14117.0
33898,15355.0
33901,19500.0
33903,20776.0
33904,30613.0
33905,31203.0
33907,22138.0
33908,38251.0
33909,23119.0
33912,15392.0
33913,17103.0
33914,35848.0
33916,20134.0
33917,28666.0
33919,27837.0
33920,4947.0
33921,1720.0
33922,4055.0
33924,761.0
33928,20830.0
33930,1075.0
33931,10005.0
33935,20383.0
33936,18994.0
33944,298.0
33945,57.0
33946,2125.0
33947,8180.0
33948,15958.0
33950,20699.0
33952,28382.0
33953,5522.0
33954,9290.0
33955,10060.0
33956,3776.0
33957,6469.0
33960,854.0
33965,1648.0
33966,8251.0
33967,22799.0
33971,19730.0
33972,10880.0
33973,10798.0
33974,11982.0
33976,12534.0
33980,10322.0
33981,9534.0
33982,9176.0
33983,13954.0
33990,28173.0
33991,18010.0
33993,20628.0
34101,10.0
34102,10460.0
34103,12150.0
34104,23691.0
34105,13933.0
34108,16874.0
34109,23338.0
34110,20762.0
34112,27002.0
34113,17971.0
34114,13653.0
34116,30005.0
34117,14250.0
34119,25756.0
34120,26147.0
34134,14112.0
34135,37315.0
34137,227.0
34138,359.0
34139,561.0
34140,273.0
34141,232.0
34142,27304.0
34145,16407.0
34201,3682.0
34202,19816.0
34203,34862.0
34205,29656.0
34207,29728.0
34208,33121.0
34209,31816.0
34210,15916.0
34211,2775.0
34212,15146.0
34215,768.0
34216,1503.0
34217,5007.0
34219,17135.0
34221,39457.0
34222,11952.0
34223,16875.0
34224,15394.0
34228,6888.0
34229,7192.0
34231,30268.0
34232,30969.0
34233,16653.0
34234,19788.0
34235,13640.0
34236,12394.0
34237,16304.0
34238,17500.0
34239,15038.0
34240,11501.0
34241,13590.0
34242,8865.0
34243,26115.0
34251,6351.0
34266,31055.0
34268,220.0
34269,3615.0
34275,16245.0
34285,17599.0
34286,17970.0
34287,23859.0
34288,10856.0
34289,2199.0
34291,7125.0
34292,13516.0
34293,33001.0
34420,16287.0
34428,9109.0
34429,8563.0
34431,7815.0
34432,12273.0
34433,6647.0
34434,8191.0
34436,7938.0
34442,14568.0
34445,44.0
34446,16326.0
34448,10797.0
34449,2809.0
34450,10293.0
34452,11919.0
34453,10112.0
34461,10562.0
34465,15870.0
34470,17838.0
34471,25152.0
34472,25968.0
34473,17029.0
34474,16062.0
34475,12177.0
34476,20862.0
34479,13032.0
34480,19068.0
34481,17536.0
34482,22500.0
34484,3069.0
34488,10291.0
34491,27454.0
34498,513.0
34601,22336.0
34602,7346.0
34604,10003.0
34606,26208.0
34607,8133.0
34608,31099.0
34609,37129.0
34610,12907.0
34613,17814.0
34614,6692.0
34637,6297.0
34638,20048.0
34639,24092.0
34652,24147.0
34653,30756.0
34654,21716.0
34655,38464.0
34661,297.0
34667,32144.0
34668,42619.0
34669,12648.0
34677,20842.0
34679,99.0
34681,1294.0
34683,31268.0
34684,25847.0
34685,17286.0
34688,7274.0
34689,26132.0
34690,13137.0
34691,21079.0
34695,17496.0
34698,37240.0
34705,2500.0
34711,51847.0
34714,14685.0
34715,15455.0
34731,10815.0
34734,3835.0
34736,13961.0
34737,2523.0
34739,793.0
34741,40828.0
34743,33632.0
34744,44142.0
34746,35022.0
34747,13692.0
34748,38246.0
34753,5353.0
34756,3006.0
34758,30879.0
34759,30170.0
34760,875.0
34761,37500.0
34762,622.0
34769,21399.0
34771,14280.0
34772,22770.0
34773,2983.0
34785,17406.0
34786,28092.0
34787,46083.0
34788,17519.0
34797,1293.0
34945,5514.0
34946,6025.0
34947,12186.0
34949,7103.0
34950,15436.0
34951,14115.0
34952,38285.0
34953,61494.0
34956,9874.0
34957,22257.0
34972,20180.0
34974,23661.0
34981,4239.0
34982,24544.0
34983,38480.0
34984,13764.0
34986,23297.0
34987,6118.0
34990,27707.0
34994,15967.0
34996,10649.0
34997,40405.0
35004,10427.0
35005,7942.0
35006,3121.0
35007,26225.0
35010,20816.0
35013,124.0
35014,4546.0
35016,16778.0
35019,2117.0
35020,27139.0
35022,18888.0
35023,25436.0
35031,7933.0
35032,66.0
35033,3403.0
35034,5541.0
35035,1581.0
35036,297.0
35040,14965.0
35042,5831.0
35043,9234.0
35044,7713.0
35045,14870.0
35046,5108.0
35049,3996.0
35051,8787.0
35052,277.0
35053,2617.0
35054,4101.0
35055,19427.0
35057,12630.0
35058,9936.0
35060,414.0
35061,1465.0
35062,7944.0
35063,3866.0
35064,11458.0
35068,7232.0
35070,265.0
35071,15661.0
35072,5193.0
35073,2382.0
35074,93.0
35077,13142.0
35078,2082.0
35079,8810.0
35080,15881.0
35082,7.0
35083,3268.0
35085,8933.0
35087,2115.0
35089,2238.0
35091,2719.0
35094,14212.0
35096,7815.0
35097,1748.0
35098,1375.0
35111,16140.0
35112,801.0
35114,7172.0
35115,14118.0
35116,4240.0
35117,5367.0
35118,3138.0
35119,116.0
35120,13842.0
35121,15570.0
35124,23020.0
35125,10456.0
35126,21725.0
35127,10099.0
35128,10197.0
35130,3233.0
35131,4159.0
35133,3907.0
35135,1812.0
35136,1796.0
35139,150.0
35143,3281.0
35146,10948.0
35147,5468.0
35148,2702.0
35149,630.0
35150,18472.0
35151,7632.0
35160,26822.0
35171,3281.0
35172,2986.0
35173,25176.0
35175,5041.0
35176,921.0
35178,3378.0
35179,8958.0
35180,13794.0
35183,706.0
35184,5841.0
35186,4931.0
35187,32.0
35188,2715.0
35203,3798.0
35204,10337.0
35205,19686.0
35206,17177.0
35207,9010.0
35208,14855.0
35209,29544.0
35210,13952.0
35211,26236.0
35212,11539.0
35213,13185.0
35214,19592.0
35215,46951.0
35216,36408.0
35217,13729.0
35218,7353.0
35221,4834.0
35222,7884.0
35223,11043.0
35224,6094.0
35226,31471.0
35228,10419.0
35229,940.0
35233,1308.0
35234,6311.0
35235,19484.0
35242,49545.0
35243,17328.0
35244,32390.0
35254,1403.0
35401,39878.0
35404,21251.0
35405,37661.0
35406,13864.0
35441,1060.0
35442,4972.0
35443,2009.0
35444,3699.0
35446,2234.0
35447,3460.0
35452,3880.0
35453,11127.0
35456,3759.0
35457,82.0
35458,594.0
35459,872.0
35460,834.0
35461,1952.0
35462,5061.0
35463,1749.0
35464,654.0
35466,6075.0
35469,221.0
35470,5468.0
35473,14909.0
35474,6180.0
35475,14507.0
35476,8106.0
35477,335.0
35480,1343.0
35481,3668.0
35490,3857.0
35501,10424.0
35503,9068.0
35504,13596.0
35540,2415.0
35541,3597.0
35542,1021.0
35543,1137.0
35544,673.0
35545,100.0
35546,3901.0
35548,1558.0
35549,4341.0
35550,5605.0
35552,1044.0
35553,4680.0
35554,1186.0
35555,10177.0
35559,57.0
35563,4340.0
35564,2361.0
35565,13485.0
35570,11145.0
35571,895.0
35572,1131.0
35574,1507.0
35575,1018.0
35576,3217.0
35577,38.0
35578,5833.0
35579,3136.0
35580,3791.0
35581,5778.0
35582,4093.0
35584,460.0
35585,1418.0
35586,4469.0
35587,1025.0
35592,4664.0
35593,1931.0
35594,7794.0
35601,34434.0
35603,30545.0
35610,2252.0
35611,25251.0
35613,20546.0
35614,7456.0
35615,68.0
35616,4043.0
35618,1870.0
35619,5135.0
35620,8868.0
35621,2852.0
35622,7388.0
35630,32629.0
35633,20877.0
35634,9711.0
35640,24267.0
35643,2941.0
35645,14060.0
35646,4635.0
35647,1030.0
35648,3635.0
35649,68.0
35650,13971.0
35651,1312.0
35652,8190.0
35653,11150.0
35654,8685.0
35660,9042.0
35661,16617.0
35670,7676.0
35671,2107.0
35672,6445.0
35673,8199.0
35674,18475.0
35677,1921.0
35739,5146.0
35740,3482.0
35741,2933.0
35744,2570.0
35745,288.0
35746,856.0
35747,5901.0
35748,6276.0
35749,20575.0
35750,12783.0
35751,265.0
35752,2047.0
35754,5362.0
35755,586.0
35756,9016.0
35757,12840.0
35758,41875.0
35759,6406.0
35760,5065.0
35761,11630.0
35763,14216.0
35764,653.0
35765,4013.0
35766,150.0
35768,11581.0
35769,9537.0
35771,3645.0
35772,4908.0
35773,13018.0
35774,165.0
35775,636.0
35776,3395.0
35801,21509.0
35802,21297.0
35803,25471.0
35805,22498.0
35806,18951.0
35808,1946.0
35810,30617.0
